eventID,site,habitatType,minimumElevationInMeters,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,startDayOfYear,eventRemarks,country,countryCode,locality,locationID,decimalLatitude,decimalLongitude,geodeticDatum,occurrenceID,basisOfRecord,individualCount,vernacularName,scientificName,kingdom,phylum,class,order,family,taxonRank
SHSTransect_7_BottomRight,South,,30,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomRight,55.700327,-5.285835,WGS84,SHSTransect_7_BottomRight_Hymenoptera,HumanObservation,1,Sawfly,,Animalia,Arthropoda,Insecta,Hymenoptera,,order
SHSTransect_7_BottomRight,South,,30,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomRight,55.700327,-5.285835,WGS84,SHSTransect_7_BottomRight_Bryobia_praetiosa,HumanObservation,1,Clover mite,Bryobia praetiosa,Animalia,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,species
SHSTransect_7_BottomRight,South,,30,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomRight,55.700327,-5.285835,WGS84,SHSTransect_7_BottomRight_Culicidae,HumanObservation,1,Mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,family
SHSTransect_7_BottomRight,South,,30,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomRight,55.700327,-5.285835,WGS84,SHSTransect_7_BottomRight_Siphonaptera,HumanObservation,1,Flea,,Animalia,Arthropoda,Insecta,Siphonaptera,,order
SHSTransect_7_BottomRight,South,,30,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomRight,55.700327,-5.285835,WGS84,SHSTransect_7_BottomRight_Amphipyra_pyramidea,HumanObservation,1,Copper underwing,Amphipyra pyramidea,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,species
SHSTransect_7_BottomRight,South,,30,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomRight,55.700327,-5.285835,WGS84,SHSTransect_7_BottomRight_Zygiella_x-notata,HumanObservation,1,Silver-sided sector spider,Zygiella x-notata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,species
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Zygiella_x-notata,HumanObservation,1,Silver-sided sector spider,Zygiella x-notata,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,species
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Acetropis_sp.,HumanObservation,3,True bug,Acetropis sp.,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,genus
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Siphonaptera,HumanObservation,1,Flea,,Animalia,Arthropoda,In,Siphonaptera,,order
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Ixodida,HumanObservation,3,Tick,,Animalia,Arthropoda,Arachnida,Ixodida,,order
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Metellina_sp.,HumanObservation,1,Spider (Metellina),Metellina sp.,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,genus
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Dicranopalpus_ramosus,HumanObservation,1,Harvestman,Dicranopalpus ramosus,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,species
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Diptera,HumanObservation,4,True fly,,Animalia,Arthropoda,Insecta,Diptera,,order
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Acetropis_sp.,HumanObservation,2,True bug,Acetropis sp.,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,genus
SHSTransect_8_MiddleRight,South,,,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,MiddleRight,,,,SHSTransect_8_MiddleRight_Hemiptera,HumanObservation,1,Aphid,,Animalia,Arthropoda,Insecta,Hemiptera,,order
SHSTransect_9_BottomMiddle,South,,10,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomMiddle,55.699294,-5.284424,,SHSTransect_9_BottomMiddle_Ixodida,HumanObservation,8,Tick,,Animalia,Arthropoda,Arachnida,Ixodida,,order
SHSTransect_9_BottomMiddle,South,,10,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomMiddle,55.699294,-5.284424,,SHSTransect_9_BottomMiddle_Metellina_sp.,HumanObservation,5,Spider (Metellina),Metellina sp.,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,genus
SHSTransect_9_BottomMiddle,South,,10,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomMiddle,55.699294,-5.284424,,SHSTransect_9_BottomMiddle_Philaenus_spumarius,HumanObservation,1,Froghopper,Philaenus spumarius,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,species
SHSTransect_9_BottomMiddle,South,,10,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomMiddle,55.699294,-5.284424,,SHSTransect_9_BottomMiddle_Culicidae,HumanObservation,1,Mosquito,,Animalia,Arthropoda,Insecta,Diptera,Culicidae,family
SHSTransect_9_BottomMiddle,South,,10,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomMiddle,55.699294,-5.284424,,SHSTransect_9_BottomMiddle_Acetropis_sp.,HumanObservation,1,True bug,Acetropis sp.,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,genus
SHSTransect_9_BottomMiddle,South,,10,Sweep netting,1 individual sweeps 5 passes through vegetation per step along a 30m transect. ,30,metre,12/09/2024,14:54,256,"Opportunistic sampling, 3 transects at high middle and low altitude aiming to capture variable habitats",Scotland,GB-SCT,Lochranza,BottomMiddle,55.699294,-5.284424,,SHSTransect_9_BottomMiddle_Macroglossum_stellatarum,HumanObservation,1,Hummingbird hawk-moth,Macroglossum stellatarum,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,species
